ShipmentID,OrderDate,ShipDate,DeliveryDate,DateKey,CarrierKey,WarehouseKey,ShipModeKey,ProductCategoryKey,DestinationKey,PackageCount,TotalWeightLbs,ShippingCost,TargetDeliveryDays,ActualDeliveryDays,OnTimeFlag,DamageFlag,ReturnFlag,CustomerSatisfactionScore
SHP-005756,2023-07-08,2023-07-10,2023-07-18,20230708,2,4,1,8,5,5,16.0,15.36,7,8,0,0,0,2
SHP-005757,2023-02-19,2023-02-20,2023-02-28,20230219,4,5,1,6,8,6,5.3,17.38,7,8,0,0,0,1
SHP-005758,2024-08-29,2024-08-31,2024-09-02,20240829,8,3,4,5,25,2,185.3,483.94,2,2,1,0,0,5
SHP-005759,2024-08-08,2024-08-10,2024-08-21,20240808,5,3,2,6,29,1,12.3,27.99,4,11,0,0,0,4
SHP-005760,2024-07-10,2024-07-10,2024-07-15,20240710,6,3,4,2,24,2,178.1,419.41,2,5,0,0,0,3
SHP-005761,2024-04-27,2024-04-27,2024-05-04,20240427,2,1,2,3,25,4,8.7,16.18,4,7,0,0,0,3
SHP-005762,2024-05-13,2024-05-13,2024-05-21,20240513,7,5,1,6,21,5,2.6,6.2,7,8,0,0,0,1
SHP-005763,2024-04-12,2024-04-12,2024-04-16,20240412,8,6,2,2,29,3,165.0,114.69,4,4,1,1,0,5
SHP-005764,2023-07-25,2023-07-25,2023-07-28,20230725,2,6,2,4,11,4,30.0,47.55,4,3,1,0,0,5
SHP-005765,2023-12-10,2023-12-12,2023-12-23,20231210,1,4,1,5,22,3,103.6,117.44,7,11,0,0,0,4
SHP-005766,2023-06-29,2023-06-29,2023-07-04,20230629,8,6,4,6,15,2,8.4,73.66,2,5,0,0,0,3
SHP-005767,2024-06-26,2024-06-27,2024-07-08,20240626,5,3,1,2,3,1,112.6,148.49,7,11,0,0,0,3
SHP-005768,2024-12-21,2024-12-23,2025-01-03,20241221,3,2,5,8,15,5,37.7,49.77,10,11,0,0,0,2
SHP-005769,2024-08-01,2024-08-03,2024-08-06,20240801,8,2,3,3,5,4,6.2,85.68,1,3,0,0,0,2
SHP-005770,2023-09-30,2023-09-30,2023-10-04,20230930,7,3,2,3,20,5,8.7,28.35,4,4,1,0,0,4
SHP-005771,2023-11-21,2023-11-22,2023-11-29,20231121,3,5,2,2,24,2,185.1,78.58,4,7,0,0,0,1
SHP-005772,2024-02-07,2024-02-07,2024-02-12,20240207,5,3,4,4,5,3,20.9,65.9,2,5,0,0,0,3
SHP-005773,2023-07-05,2023-07-06,2023-07-12,20230705,7,3,1,5,26,3,141.9,207.42,7,6,1,0,0,4
SHP-005774,2023-09-30,2023-09-30,2023-10-05,20230930,1,5,2,4,20,1,15.4,106.68,4,5,0,0,0,3
SHP-005775,2024-04-22,2024-04-22,2024-05-01,20240422,6,4,1,6,11,1,13.4,29.11,7,9,0,0,0,2
SHP-005776,2024-03-12,2024-03-12,2024-03-16,20240312,5,2,2,6,11,6,1.1,19.6,4,4,1,0,0,3
SHP-005777,2023-02-23,2023-02-25,2023-03-02,20230223,5,4,6,3,17,2,8.1,119.59,0,5,0,0,0,5
SHP-005778,2024-03-20,2024-03-21,2024-03-23,20240320,8,6,4,8,5,2,33.4,81.68,2,2,1,0,0,5
SHP-005779,2024-08-28,2024-08-29,2024-09-09,20240828,1,2,2,4,22,1,28.3,50.81,4,11,0,0,0,2
SHP-005780,2023-06-01,2023-06-02,2023-06-08,20230601,4,2,4,6,25,1,14.1,66.71,2,6,0,0,0,3
SHP-005781,2024-02-28,2024-02-28,2024-03-10,20240228,8,1,5,6,25,4,4.1,11.45,10,11,0,0,0,3
SHP-005782,2024-12-20,2024-12-20,2024-12-26,20241220,7,1,1,7,7,3,6.2,16.3,7,6,1,1,0,4
SHP-005783,2023-06-27,2023-06-27,2023-07-04,20230627,5,4,1,8,30,4,28.1,79.36,7,7,1,0,0,3
SHP-005784,2023-03-06,2023-03-07,2023-03-07,20230306,8,4,6,5,9,2,159.9,500.46,0,0,1,0,0,5
SHP-005785,2024-10-29,2024-10-30,2024-11-06,20241029,7,2,2,5,11,2,169.8,245.5,4,7,0,0,0,2
SHP-005786,2024-02-26,2024-02-26,2024-02-28,20240226,3,1,3,5,5,1,126.2,157.46,1,2,0,0,0,1
SHP-005787,2024-12-03,2024-12-04,2024-12-12,20241203,5,6,2,2,29,1,184.4,109.45,4,8,0,0,1,2
SHP-005788,2024-01-04,2024-01-05,2024-01-18,20240104,3,3,5,8,11,3,41.0,28.86,10,13,0,0,0,2
SHP-005789,2023-11-16,2023-11-17,2023-11-28,20231116,8,5,1,7,12,2,13.1,11.8,7,11,0,0,0,4
SHP-005790,2023-03-16,2023-03-16,2023-03-19,20230316,3,5,3,2,5,1,143.0,385.67,1,3,0,0,0,2
SHP-005791,2024-03-03,2024-03-04,2024-03-16,20240303,3,1,5,4,15,2,42.0,20.3,10,12,0,0,0,3
SHP-005792,2023-06-10,2023-06-12,2023-06-15,20230610,7,6,2,1,22,2,5.7,21.44,4,3,1,0,0,5
SHP-005793,2024-12-18,2024-12-20,2025-01-01,20241218,8,2,5,3,14,2,7.6,12.43,10,12,0,0,0,1
SHP-005794,2023-12-15,2023-12-16,2023-12-28,20231215,4,5,5,5,6,1,61.1,66.45,10,12,0,0,0,2
SHP-005795,2023-01-19,2023-01-20,2023-01-26,20230119,5,2,2,1,21,6,2.7,21.35,4,6,0,0,0,3
SHP-005796,2023-02-27,2023-02-28,2023-03-08,20230227,8,5,2,1,19,1,12.1,37.54,4,8,0,0,0,4
SHP-005797,2024-01-12,2024-01-13,2024-01-26,20240112,7,2,5,1,11,6,4.2,9.38,10,13,0,0,0,3
SHP-005798,2023-05-18,2023-05-19,2023-05-23,20230518,2,4,2,7,19,2,0.6,46.04,4,4,1,0,0,4
SHP-005799,2023-01-15,2023-01-16,2023-01-25,20230115,5,2,1,5,30,3,97.7,240.56,7,9,0,0,1,5
SHP-005800,2024-01-05,2024-01-06,2024-01-08,20240105,6,3,3,4,19,5,23.3,63.97,1,2,0,0,0,4
SHP-005801,2024-08-02,2024-08-04,2024-08-11,20240802,6,2,2,3,4,6,3.8,36.86,4,7,0,0,0,3
SHP-005802,2024-12-10,2024-12-10,2024-12-14,20241210,1,4,4,6,11,5,12.5,78.67,2,4,0,0,0,3
SHP-005803,2023-08-02,2023-08-02,2023-08-03,20230802,2,2,3,5,28,1,134.5,447.89,1,1,1,0,0,4
SHP-005804,2024-02-27,2024-02-27,2024-03-05,20240227,2,5,1,7,9,3,10.1,27.18,7,7,1,0,0,2
SHP-005805,2024-10-15,2024-10-15,2024-10-23,20241015,4,1,2,5,1,3,63.0,229.86,4,8,0,0,0,4
SHP-005806,2024-12-08,2024-12-10,2024-12-16,20241208,2,6,4,4,29,5,8.9,167.6,2,6,0,0,0,2
SHP-005807,2023-03-21,2023-03-21,2023-04-01,20230321,4,1,1,3,19,6,3.8,22.75,7,11,0,0,0,3
SHP-005808,2023-09-07,2023-09-09,2023-09-10,20230907,6,2,3,4,16,2,9.3,102.49,1,1,1,0,0,5
SHP-005809,2024-07-04,2024-07-06,2024-07-16,20240704,8,5,5,1,6,1,8.4,14.82,10,10,1,0,0,4
SHP-005810,2023-02-14,2023-02-16,2023-02-17,20230214,5,5,6,4,8,2,30.4,283.0,0,1,0,0,0,4
SHP-005811,2023-09-09,2023-09-11,2023-09-15,20230909,2,4,3,2,13,2,159.6,370.53,1,4,0,0,0,1
SHP-005812,2024-01-19,2024-01-21,2024-01-26,20240119,5,4,2,6,23,6,7.2,30.01,4,5,0,0,0,3
SHP-005813,2024-09-29,2024-09-30,2024-10-08,20240929,6,4,1,6,13,2,3.3,9.24,7,8,0,0,0,1
SHP-005814,2024-07-01,2024-07-03,2024-07-08,20240701,1,2,3,5,8,2,28.5,599.47,1,5,0,0,0,1
SHP-005815,2024-12-17,2024-12-19,2024-12-30,20241217,8,4,1,3,20,6,7.3,8.45,7,11,0,0,0,4
SHP-005816,2024-10-01,2024-10-02,2024-10-08,20241001,3,1,2,4,4,4,31.7,33.79,4,6,0,0,0,1
SHP-005817,2024-09-29,2024-09-29,2024-10-09,20240929,2,3,2,6,23,6,10.6,22.2,4,10,0,0,1,4
SHP-005818,2024-10-08,2024-10-10,2024-10-21,20241008,5,5,5,7,16,6,6.6,15.43,10,11,0,0,0,4
SHP-005819,2023-08-12,2023-08-14,2023-08-17,20230812,1,3,2,8,28,2,14.2,84.19,4,3,1,0,0,5
SHP-005820,2023-10-26,2023-10-27,2023-10-28,20231026,3,6,6,1,8,6,6.6,174.87,0,1,0,0,1,1
SHP-005821,2024-09-25,2024-09-25,2024-10-01,20240925,7,1,2,6,11,4,0.7,20.72,4,6,0,0,0,4
SHP-005822,2023-01-30,2023-02-01,2023-02-08,20230130,6,1,2,5,6,1,44.7,115.58,4,7,0,0,0,3
SHP-005823,2023-08-01,2023-08-03,2023-08-08,20230801,4,2,4,4,23,5,27.8,76.03,2,5,0,0,0,3
SHP-005824,2023-12-03,2023-12-03,2023-12-10,20231203,3,1,1,5,28,1,42.8,98.0,7,7,1,0,0,2
SHP-005825,2023-07-16,2023-07-17,2023-07-27,20230716,3,5,1,1,5,1,5.4,31.13,7,10,0,0,0,3
SHP-005826,2024-01-27,2024-01-28,2024-02-08,20240127,8,5,5,4,23,2,35.3,26.36,10,11,0,0,0,4
SHP-005827,2024-05-03,2024-05-05,2024-05-15,20240503,7,4,1,2,17,2,129.8,241.27,7,10,0,0,0,2
SHP-005828,2023-01-27,2023-01-29,2023-02-06,20230127,5,2,2,6,20,4,7.5,38.19,4,8,0,0,0,3
SHP-005829,2024-11-06,2024-11-06,2024-11-17,20241106,8,2,1,8,24,2,5.7,22.83,7,11,0,0,0,2
SHP-005830,2023-04-29,2023-04-29,2023-05-03,20230429,7,2,2,4,18,6,23.2,34.03,4,4,1,0,1,5
SHP-005831,2023-09-01,2023-09-01,2023-09-06,20230901,6,2,3,4,19,2,30.4,98.43,1,5,0,0,0,3
SHP-005832,2023-02-10,2023-02-11,2023-02-16,20230210,8,4,4,1,1,5,7.5,43.89,2,5,0,1,0,3
SHP-005833,2023-08-17,2023-08-17,2023-08-21,20230817,7,3,2,2,13,3,20.6,176.35,4,4,1,0,0,5
SHP-005834,2023-05-12,2023-05-12,2023-05-20,20230512,3,5,1,4,11,3,38.8,70.74,7,8,0,0,0,3
SHP-005835,2023-02-25,2023-02-27,2023-03-04,20230225,8,6,2,5,14,3,49.4,300.76,4,5,0,0,0,2
SHP-005836,2024-06-10,2024-06-12,2024-06-18,20240610,7,4,2,7,3,6,2.9,28.22,4,6,0,0,0,2
SHP-005837,2023-09-02,2023-09-03,2023-09-11,20230902,5,3,1,5,9,3,42.4,196.1,7,8,0,0,0,3
SHP-005838,2024-10-12,2024-10-12,2024-10-20,20241012,2,4,2,6,30,2,10.5,21.55,4,8,0,0,0,3
SHP-005839,2024-10-16,2024-10-17,2024-10-19,20241016,2,2,3,2,16,2,123.7,250.08,1,2,0,0,0,2
SHP-005840,2023-04-23,2023-04-23,2023-04-25,20230423,4,5,4,4,17,1,35.6,36.67,2,2,1,0,0,2
SHP-005841,2024-09-11,2024-09-11,2024-09-22,20240911,8,1,1,6,18,5,9.5,8.04,7,11,0,0,0,4
SHP-005842,2024-06-22,2024-06-24,2024-06-29,20240622,3,1,2,6,11,1,14.9,42.51,4,5,0,0,0,4
SHP-005843,2024-10-04,2024-10-05,2024-10-16,20241004,8,1,5,4,28,1,6.4,51.18,10,11,0,0,1,2
SHP-005844,2024-10-03,2024-10-05,2024-10-09,20241003,8,6,3,7,7,6,11.0,28.89,1,4,0,0,0,1
SHP-005845,2024-01-23,2024-01-25,2024-01-26,20240123,8,6,4,5,16,2,61.2,166.33,2,1,1,0,0,5
SHP-005846,2023-06-03,2023-06-04,2023-06-11,20230603,3,3,2,8,13,1,38.9,74.17,4,7,0,0,0,4
SHP-005847,2024-03-31,2024-04-01,2024-04-09,20240331,5,3,2,2,10,2,119.6,137.69,4,8,0,0,0,1
SHP-005848,2024-12-09,2024-12-09,2024-12-15,20241209,3,6,4,4,27,6,33.6,113.21,2,6,0,0,0,5
SHP-005849,2024-07-04,2024-07-04,2024-07-09,20240704,6,1,2,5,21,3,76.3,110.3,4,5,0,0,1,4
SHP-005850,2024-06-27,2024-06-29,2024-06-30,20240627,4,1,4,7,7,1,4.5,41.23,2,1,1,0,0,4
SHP-005851,2023-05-26,2023-05-28,2023-05-30,20230526,6,2,4,4,27,6,48.8,84.16,2,2,1,0,0,5
SHP-005852,2023-07-30,2023-07-31,2023-08-03,20230730,6,2,3,6,26,1,6.8,46.39,1,3,0,0,0,2
SHP-005853,2024-10-25,2024-10-25,2024-10-30,20241025,3,4,4,7,7,4,10.5,63.3,2,5,0,0,0,1
SHP-005854,2023-07-16,2023-07-18,2023-07-21,20230716,5,4,2,5,16,1,142.1,94.12,4,3,1,0,0,2
SHP-005855,2024-11-03,2024-11-04,2024-11-11,20241103,4,1,2,7,23,3,4.5,43.16,4,7,0,0,0,2
SHP-005856,2024-05-09,2024-05-10,2024-05-20,20240509,5,2,1,8,4,5,19.2,18.02,7,10,0,0,0,4
SHP-005857,2023-11-20,2023-11-20,2023-11-29,20231120,8,5,5,7,16,4,10.3,10.84,10,9,1,0,0,4
SHP-005858,2024-08-23,2024-08-25,2024-08-28,20240823,6,6,2,8,15,6,7.1,53.89,4,3,1,0,0,5
SHP-005859,2024-04-22,2024-04-22,2024-05-04,20240422,8,5,5,3,9,3,6.3,20.09,10,12,0,0,0,4
SHP-005860,2023-05-31,2023-05-31,2023-06-09,20230531,5,6,1,6,7,1,9.9,39.84,7,9,0,0,0,3
SHP-005861,2024-11-07,2024-11-07,2024-11-15,20241107,6,5,1,6,3,1,4.5,29.89,7,8,0,0,0,4
SHP-005862,2024-05-26,2024-05-26,2024-05-26,20240526,6,6,3,1,16,5,10.3,57.21,1,0,1,0,0,4
SHP-005863,2023-11-12,2023-11-14,2023-11-21,20231112,1,1,2,5,17,3,72.5,210.49,4,7,0,0,0,5
SHP-005864,2023-07-21,2023-07-22,2023-07-29,20230721,3,6,1,2,12,3,159.6,188.82,7,7,1,0,0,4
SHP-005865,2023-06-23,2023-06-25,2023-06-30,20230623,7,5,2,3,4,3,12.3,21.43,4,5,0,0,0,3
SHP-005866,2023-05-03,2023-05-04,2023-05-09,20230503,4,1,2,4,21,5,26.9,86.58,4,5,0,0,0,3
SHP-005867,2024-12-05,2024-12-06,2024-12-07,20241205,4,6,3,5,15,3,118.1,299.34,1,1,1,0,0,4
SHP-005868,2023-01-26,2023-01-26,2023-02-15,20230126,7,5,5,8,17,4,26.7,33.07,10,20,0,0,0,4
SHP-005869,2023-09-13,2023-09-14,2023-09-25,20230913,2,4,5,5,23,3,197.5,36.67,10,11,0,0,0,1
SHP-005870,2024-09-16,2024-09-16,2024-10-05,20240916,1,1,5,4,18,1,31.3,49.18,10,19,0,0,0,5
SHP-005871,2023-04-04,2023-04-04,2023-04-07,20230404,8,3,4,8,14,1,32.2,124.59,2,3,0,0,0,3
SHP-005872,2023-07-29,2023-07-31,2023-08-06,20230729,5,6,1,4,27,5,30.2,26.38,7,6,1,0,0,5
SHP-005873,2023-08-30,2023-08-30,2023-09-03,20230830,2,1,2,8,11,5,48.1,26.45,4,4,1,0,0,5
SHP-005874,2024-11-23,2024-11-25,2024-12-01,20241123,2,2,2,8,29,5,36.1,91.3,4,6,0,1,0,3
SHP-005875,2023-08-17,2023-08-18,2023-08-24,20230817,4,6,2,6,8,2,6.6,52.11,4,6,0,0,0,3
SHP-005876,2024-10-04,2024-10-06,2024-10-12,20241004,5,3,2,4,23,2,42.4,95.19,4,6,0,0,1,4
SHP-005877,2024-03-01,2024-03-03,2024-03-05,20240301,8,4,3,3,4,4,1.8,58.66,1,2,0,0,0,1
SHP-005878,2024-04-14,2024-04-14,2024-04-15,20240414,7,6,6,5,25,1,185.4,883.07,0,1,0,0,0,4
SHP-005879,2023-03-15,2023-03-15,2023-03-21,20230315,8,6,4,4,11,2,37.6,108.85,2,6,0,0,0,4
SHP-005880,2023-08-23,2023-08-23,2023-08-26,20230823,8,3,2,4,13,3,6.2,99.38,4,3,1,0,0,1
SHP-005881,2023-03-18,2023-03-20,2023-03-26,20230318,5,2,1,8,30,1,47.0,59.75,7,6,1,0,0,5
SHP-005882,2023-01-13,2023-01-14,2023-01-19,20230113,8,3,2,6,16,1,4.6,35.59,4,5,0,0,0,3
SHP-005883,2024-07-28,2024-07-29,2024-07-30,20240728,6,3,3,6,21,1,3.4,116.91,1,1,1,0,0,4
SHP-005884,2023-02-05,2023-02-07,2023-02-18,20230205,3,5,2,8,17,4,40.6,104.85,4,11,0,0,0,1
SHP-005885,2023-05-30,2023-05-31,2023-06-07,20230530,1,4,2,1,12,3,14.6,7.9,4,7,0,0,0,4
SHP-005886,2023-09-28,2023-09-29,2023-10-07,20230928,3,5,2,2,11,2,127.9,316.09,4,8,0,0,0,2
SHP-005887,2023-05-19,2023-05-20,2023-05-26,20230519,2,2,2,8,20,3,12.2,105.04,4,6,0,0,0,2
SHP-005888,2024-06-08,2024-06-10,2024-06-13,20240608,5,4,2,5,22,3,66.2,308.94,4,3,1,0,0,5
SHP-005889,2024-11-02,2024-11-04,2024-11-06,20241102,2,5,3,1,13,2,0.7,85.61,1,2,0,0,0,1
SHP-005890,2024-07-02,2024-07-02,2024-07-10,20240702,6,1,1,3,29,3,1.9,20.47,7,8,0,0,0,1
SHP-005891,2024-06-20,2024-06-21,2024-07-02,20240620,2,3,5,4,3,6,8.3,37.58,10,11,0,0,0,3
SHP-005892,2023-08-15,2023-08-16,2023-08-19,20230815,2,3,2,2,4,3,181.9,333.04,4,3,1,0,0,4
SHP-005893,2024-06-30,2024-06-30,2024-07-08,20240630,4,1,2,2,9,2,120.3,109.97,4,8,0,0,1,4
SHP-005894,2024-09-28,2024-09-29,2024-10-02,20240928,4,4,2,7,4,6,3.7,35.74,4,3,1,0,0,5
SHP-005895,2023-11-11,2023-11-13,2023-11-15,20231111,5,5,3,4,18,5,22.4,90.89,1,2,0,0,0,3
SHP-005896,2024-06-02,2024-06-02,2024-06-11,20240602,6,3,5,1,30,1,2.6,16.09,10,9,1,0,0,4
SHP-005897,2023-11-02,2023-11-03,2023-11-07,20231102,8,5,2,6,17,6,10.8,17.3,4,4,1,0,0,4
SHP-005898,2024-04-30,2024-04-30,2024-05-11,20240430,7,3,1,2,18,2,99.2,84.57,7,11,0,0,0,4
SHP-005899,2023-08-31,2023-08-31,2023-09-02,20230831,1,5,4,2,26,3,161.3,475.97,2,2,1,0,0,5
SHP-005900,2023-11-29,2023-12-01,2023-12-03,20231129,4,1,3,6,25,1,10.3,77.83,1,2,0,0,1,1
SHP-005901,2024-05-28,2024-05-28,2024-06-03,20240528,6,3,1,7,26,2,4.4,21.89,7,6,1,0,0,4
SHP-005902,2023-07-12,2023-07-13,2023-07-23,20230712,3,4,1,1,16,6,4.1,25.42,7,10,0,0,0,4
SHP-005903,2023-05-17,2023-05-19,2023-05-23,20230517,6,4,2,1,29,2,7.2,28.17,4,4,1,0,0,4
SHP-005904,2023-09-13,2023-09-14,2023-09-15,20230913,3,1,3,7,28,1,1.9,28.11,1,1,1,0,0,5
SHP-005905,2024-07-12,2024-07-12,2024-07-23,20240712,1,6,5,7,29,2,3.2,7.88,10,11,0,0,1,4
SHP-005906,2024-04-25,2024-04-25,2024-05-02,20240425,5,5,2,3,1,5,8.1,44.8,4,7,0,0,0,2
SHP-005907,2023-10-19,2023-10-20,2023-11-01,20231019,6,4,5,8,23,4,11.6,47.02,10,12,0,0,0,1
SHP-005908,2023-07-15,2023-07-17,2023-07-27,20230715,2,6,1,6,10,5,1.8,15.82,7,10,0,0,0,1
SHP-005909,2024-09-21,2024-09-22,2024-09-28,20240921,6,5,1,8,16,5,34.6,45.1,7,6,1,0,0,4
SHP-005910,2024-11-26,2024-11-28,2024-12-08,20241126,1,3,5,2,20,1,181.2,57.65,10,10,1,0,0,4
SHP-005911,2024-07-23,2024-07-25,2024-07-31,20240723,7,3,2,4,24,3,34.7,25.46,4,6,0,0,0,4
SHP-005912,2024-01-08,2024-01-10,2024-01-18,20240108,5,6,2,7,14,2,4.2,37.12,4,8,0,1,0,2
SHP-005913,2023-08-19,2023-08-21,2023-08-31,20230819,2,6,1,8,16,4,25.7,40.68,7,10,0,0,0,2
SHP-005914,2024-02-16,2024-02-16,2024-02-22,20240216,6,5,4,2,14,1,124.1,197.91,2,6,0,0,0,5
SHP-005915,2023-11-02,2023-11-02,2023-11-12,20231102,3,2,5,5,4,2,164.1,159.57,10,10,1,0,0,4
SHP-005916,2023-07-21,2023-07-22,2023-07-22,20230721,2,1,3,2,20,1,36.4,241.71,1,0,1,1,0,4
SHP-005917,2024-12-10,2024-12-11,2024-12-13,20241210,2,5,4,3,5,4,3.9,67.57,2,2,1,0,0,2
SHP-005918,2024-11-04,2024-11-04,2024-11-14,20241104,1,4,1,5,26,2,68.2,179.05,7,10,0,0,0,1
SHP-005919,2024-09-24,2024-09-26,2024-10-04,20240924,5,2,1,4,9,2,36.1,72.72,7,8,0,0,0,3
SHP-005920,2024-06-25,2024-06-26,2024-07-05,20240625,3,4,1,3,21,1,14.1,36.88,7,9,0,0,1,4
SHP-005921,2023-06-27,2023-06-29,2023-07-10,20230627,7,4,1,2,6,2,131.6,122.54,7,11,0,0,0,2
SHP-005922,2023-08-13,2023-08-13,2023-08-23,20230813,4,3,1,3,6,1,11.1,34.21,7,10,0,0,0,4
SHP-005923,2024-07-29,2024-07-31,2024-08-05,20240729,3,1,2,4,26,6,25.1,23.9,4,5,0,0,0,5
SHP-005924,2023-10-14,2023-10-15,2023-10-16,20231014,3,1,4,6,5,1,12.6,70.69,2,1,1,0,0,3
SHP-005925,2024-03-06,2024-03-06,2024-03-19,20240306,3,6,5,3,5,5,12.9,4.72,10,13,0,0,0,3
SHP-005926,2023-11-11,2023-11-12,2023-11-20,20231111,7,6,4,8,14,5,22.2,94.39,2,8,0,0,0,3
SHP-005927,2023-07-29,2023-07-31,2023-08-03,20230729,2,5,2,7,30,5,11.5,24.52,4,3,1,0,0,3
SHP-005928,2023-09-28,2023-09-29,2023-09-29,20230928,8,6,6,5,15,3,192.9,231.2,0,0,1,0,0,4
SHP-005929,2023-09-11,2023-09-12,2023-09-16,20230911,4,2,2,6,19,1,12.9,23.33,4,4,1,0,0,5
SHP-005930,2023-02-15,2023-02-15,2023-02-28,20230215,5,6,2,4,13,4,39.2,38.4,4,13,0,0,0,4
SHP-005931,2023-05-04,2023-05-04,2023-05-11,20230504,6,4,1,1,16,6,9.8,28.22,7,7,1,0,0,5
SHP-005932,2023-11-15,2023-11-16,2023-11-27,20231115,7,6,1,5,2,1,156.9,66.04,7,11,0,0,0,1
SHP-005933,2024-12-18,2024-12-20,2024-12-28,20241218,1,1,2,1,9,1,14.1,15.31,4,8,0,0,0,3
SHP-005934,2023-10-13,2023-10-13,2023-10-21,20231013,2,4,2,5,11,2,86.0,71.26,4,8,0,0,0,3
SHP-005935,2024-04-01,2024-04-02,2024-04-15,20240401,1,1,5,6,6,6,12.5,10.07,10,13,0,0,0,5
SHP-005936,2023-11-15,2023-11-17,2023-11-19,20231115,3,2,3,8,16,3,24.3,235.09,1,2,0,0,0,2
SHP-005937,2023-08-11,2023-08-11,2023-08-17,20230811,5,5,2,7,15,4,9.3,29.64,4,6,0,0,0,5
SHP-005938,2023-01-31,2023-02-02,2023-02-06,20230131,5,4,4,1,5,3,7.0,11.65,2,4,0,0,0,1
SHP-005939,2024-11-30,2024-12-02,2024-12-11,20241130,8,3,5,4,10,1,29.3,39.74,10,9,1,0,0,5
SHP-005940,2024-06-05,2024-06-06,2024-06-16,20240605,2,4,1,5,27,1,169.6,241.03,7,10,0,0,0,3
SHP-005941,2023-03-11,2023-03-11,2023-03-19,20230311,3,5,2,1,13,4,12.9,32.76,4,8,0,0,0,1
SHP-005942,2024-03-31,2024-03-31,2024-04-06,20240331,6,1,4,2,8,3,197.7,384.67,2,6,0,0,0,3
SHP-005943,2023-05-10,2023-05-12,2023-05-26,20230510,8,1,5,4,14,6,18.1,27.57,10,14,0,0,0,4
SHP-005944,2023-02-02,2023-02-03,2023-02-12,20230202,1,2,1,4,3,5,42.1,32.18,7,9,0,0,0,2
SHP-005945,2023-07-17,2023-07-19,2023-07-26,20230717,5,6,1,4,25,3,26.0,40.72,7,7,1,0,0,4
SHP-005946,2023-08-10,2023-08-11,2023-08-19,20230810,1,5,2,2,5,1,56.3,315.84,4,8,0,0,0,3
SHP-005947,2024-12-03,2024-12-04,2024-12-14,20241203,2,6,1,1,28,6,5.9,17.85,7,10,0,0,0,4
SHP-005948,2024-01-05,2024-01-05,2024-01-11,20240105,6,5,1,2,15,3,66.3,43.78,7,6,1,0,0,4
SHP-005949,2023-01-14,2023-01-15,2023-01-22,20230114,1,2,2,8,21,3,45.6,101.86,4,7,0,0,0,2
SHP-005950,2024-10-25,2024-10-26,2024-11-02,20241025,2,6,2,7,24,4,7.9,44.36,4,7,0,0,0,4
SHP-005951,2024-12-21,2024-12-22,2024-12-28,20241221,4,4,1,5,21,2,39.8,140.59,7,6,1,0,0,4
SHP-005952,2023-12-11,2023-12-11,2023-12-12,20231211,8,6,3,8,12,1,18.2,172.51,1,1,1,0,0,5
SHP-005953,2023-08-06,2023-08-08,2023-08-08,20230806,8,6,6,8,6,3,12.7,327.76,0,0,1,0,0,5
SHP-005954,2023-01-15,2023-01-15,2023-01-23,20230115,3,3,2,1,21,3,8.6,50.63,4,8,0,0,0,2
SHP-005955,2023-09-24,2023-09-26,2023-10-02,20230924,6,3,1,6,2,4,3.4,33.9,7,6,1,0,0,4
SHP-005956,2023-03-03,2023-03-05,2023-03-20,20230303,5,6,1,2,13,1,106.6,43.55,7,15,0,0,0,5
SHP-005957,2023-05-29,2023-05-29,2023-05-29,20230529,3,5,6,3,18,1,0.7,153.37,0,0,1,0,0,5
SHP-005958,2023-07-10,2023-07-11,2023-07-19,20230710,2,3,2,8,16,6,22.0,100.76,4,8,0,0,0,4
SHP-005959,2023-08-03,2023-08-05,2023-08-09,20230803,5,4,2,5,13,2,58.1,136.42,4,4,1,0,0,5
SHP-005960,2023-09-19,2023-09-19,2023-09-20,20230919,8,6,3,5,5,2,116.9,685.1,1,1,1,1,0,3
SHP-005961,2024-11-25,2024-11-27,2024-12-08,20241125,1,2,1,8,5,1,11.8,54.73,7,11,0,0,0,4
SHP-005962,2023-08-10,2023-08-12,2023-08-20,20230810,3,4,1,6,30,2,10.7,29.61,7,8,0,0,0,2
SHP-005963,2024-02-16,2024-02-17,2024-02-20,20240216,2,1,4,1,23,6,12.1,86.2,2,3,0,0,0,2
SHP-005964,2023-03-17,2023-03-17,2023-03-30,20230317,6,6,5,5,14,1,82.4,40.83,10,13,0,0,0,3
SHP-005965,2024-11-08,2024-11-10,2024-11-13,20241108,4,6,4,8,15,6,41.7,170.59,2,3,0,0,0,1
SHP-005966,2024-01-25,2024-01-26,2024-02-03,20240125,7,2,2,6,9,6,2.9,10.35,4,8,0,0,0,3
SHP-005967,2024-10-28,2024-10-28,2024-10-31,20241028,2,6,2,5,18,1,43.5,299.48,4,3,1,0,0,4
SHP-005968,2023-09-09,2023-09-11,2023-09-15,20230909,5,5,3,3,27,5,4.8,26.3,1,4,0,0,0,3
SHP-005969,2024-03-22,2024-03-23,2024-03-29,20240322,3,5,1,6,16,4,6.7,16.43,7,6,1,0,0,4
SHP-005970,2024-05-13,2024-05-14,2024-05-18,20240513,1,1,2,4,24,5,36.9,56.62,4,4,1,0,0,5
SHP-005971,2024-10-29,2024-10-29,2024-11-11,20241029,3,1,1,1,22,3,5.8,5.6,7,13,0,0,0,5
